route_id,source_file,symbol,method,path_template,auth_mode,decorators,auth_evidence_ref,verification_status,owner_signoff,verification_notes,source_decorator_snapshot,suggested_owner,review_wave,test_evidence_ref,rollback_note,signoff_batch
ROUTE-0055,endpoints/api/org_mirror.py,OrgMirrorRepositories,GET,/api/v1/organization/<orgname>/mirror/repositories,session-or-oauth2,show_if,endpoints/api/org_mirror.py:676,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; path_param; require_scope; resource; show_if,api-service,A2,PT-ROUTE-0055,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_MIRROR_REPOSITORIES` -> `python`,BATCH-A2-ROUTES
ROUTE-0056,endpoints/api/org_mirror.py,OrgMirrorSyncCancel,POST,/api/v1/organization/<orgname>/mirror/sync-cancel,session-or-oauth2,show_if,endpoints/api/org_mirror.py:556,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; path_param; require_scope; resource; show_if,api-service,A2,PT-ROUTE-0056,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_MIRROR_SYNC_CANCEL` -> `python`,BATCH-A2-ROUTES
ROUTE-0057,endpoints/api/org_mirror.py,OrgMirrorSyncNow,POST,/api/v1/organization/<orgname>/mirror/sync-now,session-or-oauth2,show_if,endpoints/api/org_mirror.py:511,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; path_param; require_scope; resource; show_if,api-service,A2,PT-ROUTE-0057,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_MIRROR_SYNC_NOW` -> `python`,BATCH-A2-ROUTES
ROUTE-0058,endpoints/api/org_mirror.py,OrgMirrorVerify,POST,/api/v1/organization/<orgname>/mirror/verify,session-or-oauth2,show_if,endpoints/api/org_mirror.py:603,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; path_param; require_scope; resource; show_if,api-service,A2,PT-ROUTE-0058,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_MIRROR_VERIFY` -> `python`,BATCH-A2-ROUTES
ROUTE-0059,endpoints/api/billing.py,OrganizationPlan,GET,/api/v1/organization/<orgname>/plan,session-or-oauth2,show_if,endpoints/api/billing.py:586,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,internal_only; nickname; path_param; related_user_resource; require_scope; resource; show_if,api-service,A2,PT-ROUTE-0059,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_PLAN` -> `python`,BATCH-A2-ROUTES
ROUTE-0060,endpoints/api/billing.py,OrganizationPlan,POST,/api/v1/organization/<orgname>/plan,session-or-oauth2,show_if,endpoints/api/billing.py:586,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,internal_only; nickname; path_param; related_user_resource; require_scope; resource; show_if; validate_json_request,api-service,A2,PT-ROUTE-0060,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_PLAN` -> `python`,BATCH-A2-ROUTES
ROUTE-0061,endpoints/api/billing.py,OrganizationPlan,PUT,/api/v1/organization/<orgname>/plan,session-or-oauth2,show_if,endpoints/api/billing.py:586,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,internal_only; nickname; path_param; related_user_resource; require_scope; resource; show_if; validate_json_request,api-service,A2,PT-ROUTE-0061,flip `ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_PLAN` -> `python`,BATCH-A2-ROUTES
ROUTE-0062,endpoints/api/organization.py,OrgPrivateRepositories,GET,/api/v1/organization/<orgname>/private,session-or-oauth2,show_if,endpoints/api/organization.py:373,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,internal_only; nickname; path_param; related_user_resource; require_scope; resource; show_if,api-service,A2,PT-ROUTE-0062,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_PRIVATE` -> `python`,BATCH-A2-ROUTES
ROUTE-0063,endpoints/api/prototype.py,PermissionPrototypeList,GET,/api/v1/organization/<orgname>/prototypes,session-or-oauth2,,endpoints/api/prototype.py:147,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname,api-service,A2,PT-ROUTE-0063,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_PROTOTYPES` -> `python`,BATCH-A2-ROUTES
ROUTE-0064,endpoints/api/prototype.py,PermissionPrototypeList,POST,/api/v1/organization/<orgname>/prototypes,session-or-oauth2,,endpoints/api/prototype.py:177,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname; validate_json_request,api-service,A2,PT-ROUTE-0064,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_PROTOTYPES` -> `python`,BATCH-A2-ROUTES
ROUTE-0065,endpoints/api/prototype.py,PermissionPrototype,DELETE,/api/v1/organization/<orgname>/prototypes/<prototypeid>,session-or-oauth2,,endpoints/api/prototype.py:268,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname,api-service,A2,PT-ROUTE-0065,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_PROTOTYPES_PROTOTYPEID` -> `python`,BATCH-A2-ROUTES
ROUTE-0066,endpoints/api/prototype.py,PermissionPrototype,PUT,/api/v1/organization/<orgname>/prototypes/<prototypeid>,session-or-oauth2,,endpoints/api/prototype.py:292,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname; validate_json_request,api-service,A2,PT-ROUTE-0066,flip `ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_PROTOTYPES_PROTOTYPEID` -> `python`,BATCH-A2-ROUTES
ROUTE-0067,endpoints/api/organization.py,OrganizationProxyCacheConfig,DELETE,/api/v1/organization/<orgname>/proxycache,session-or-oauth2,show_if,endpoints/api/organization.py:954,verified-source-anchored,,Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,,api-service,A2,PT-ROUTE-0067,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_PROXYCACHE` -> `python`,BATCH-A2-ROUTES
ROUTE-0068,endpoints/api/organization.py,OrganizationProxyCacheConfig,GET,/api/v1/organization/<orgname>/proxycache,session-or-oauth2,show_if,endpoints/api/organization.py:954,verified-source-anchored,,Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,,api-service,A2,PT-ROUTE-0068,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_PROXYCACHE` -> `python`,BATCH-A2-ROUTES
ROUTE-0069,endpoints/api/organization.py,OrganizationProxyCacheConfig,POST,/api/v1/organization/<orgname>/proxycache,session-or-oauth2,show_if,endpoints/api/organization.py:954,verified-source-anchored,,Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,,api-service,A2,PT-ROUTE-0069,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_PROXYCACHE` -> `python`,BATCH-A2-ROUTES
ROUTE-0070,endpoints/api/namespacequota.py,OrganizationQuotaList,GET,/api/v1/organization/<orgname>/quota,session-or-oauth2,show_if,endpoints/api/namespacequota.py:73,verified-source-anchored,,Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,,api-service,A2,PT-ROUTE-0070,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_QUOTA` -> `python`,BATCH-A2-ROUTES
ROUTE-0071,endpoints/api/namespacequota.py,OrganizationQuotaList,POST,/api/v1/organization/<orgname>/quota,session-or-oauth2,show_if,endpoints/api/namespacequota.py:73,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; require_scope; resource; show_if; validate_json_request,api-service,A2,PT-ROUTE-0071,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_QUOTA` -> `python`,BATCH-A2-ROUTES
ROUTE-0072,endpoints/api/namespacequota.py,OrganizationQuota,DELETE,/api/v1/organization/<orgname>/quota/<quota_id>,session-or-oauth2,show_if,endpoints/api/namespacequota.py:179,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; require_scope; resource; show_if,api-service,A2,PT-ROUTE-0072,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID` -> `python`,BATCH-A2-ROUTES
ROUTE-0073,endpoints/api/namespacequota.py,OrganizationQuota,GET,/api/v1/organization/<orgname>/quota/<quota_id>,session-or-oauth2,show_if,endpoints/api/namespacequota.py:179,verified-source-anchored,,Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,,api-service,A2,PT-ROUTE-0073,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID` -> `python`,BATCH-A2-ROUTES
ROUTE-0074,endpoints/api/namespacequota.py,OrganizationQuota,PUT,/api/v1/organization/<orgname>/quota/<quota_id>,session-or-oauth2,show_if,endpoints/api/namespacequota.py:179,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; require_scope; resource; show_if; validate_json_request,api-service,A2,PT-ROUTE-0074,flip `ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID` -> `python`,BATCH-A2-ROUTES
ROUTE-0075,endpoints/api/namespacequota.py,OrganizationQuotaLimitList,GET,/api/v1/organization/<orgname>/quota/<quota_id>/limit,session-or-oauth2,show_if,endpoints/api/namespacequota.py:311,verified-source-anchored,,Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,,api-service,A2,PT-ROUTE-0075,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID_LIMIT` -> `python`,BATCH-A2-ROUTES
ROUTE-0076,endpoints/api/namespacequota.py,OrganizationQuotaLimitList,POST,/api/v1/organization/<orgname>/quota/<quota_id>/limit,session-or-oauth2,show_if,endpoints/api/namespacequota.py:311,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; require_scope; resource; show_if; validate_json_request,api-service,A2,PT-ROUTE-0076,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID_LIMIT` -> `python`,BATCH-A2-ROUTES
ROUTE-0077,endpoints/api/namespacequota.py,OrganizationQuotaLimit,DELETE,/api/v1/organization/<orgname>/quota/<quota_id>/limit/<limit_id>,session-or-oauth2,show_if,endpoints/api/namespacequota.py:395,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; require_scope; resource; show_if,api-service,A2,PT-ROUTE-0077,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID_LIMIT_LIMIT_ID` -> `python`,BATCH-A2-ROUTES
ROUTE-0078,endpoints/api/namespacequota.py,OrganizationQuotaLimit,GET,/api/v1/organization/<orgname>/quota/<quota_id>/limit/<limit_id>,session-or-oauth2,show_if,endpoints/api/namespacequota.py:395,verified-source-anchored,,Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,,api-service,A2,PT-ROUTE-0078,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID_LIMIT_LIMIT_ID` -> `python`,BATCH-A2-ROUTES
ROUTE-0079,endpoints/api/namespacequota.py,OrganizationQuotaLimit,PUT,/api/v1/organization/<orgname>/quota/<quota_id>/limit/<limit_id>,session-or-oauth2,show_if,endpoints/api/namespacequota.py:395,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; require_scope; resource; show_if; validate_json_request,api-service,A2,PT-ROUTE-0079,flip `ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID_LIMIT_LIMIT_ID` -> `python`,BATCH-A2-ROUTES
ROUTE-0080,endpoints/api/robot.py,OrgRobotList,GET,/api/v1/organization/<orgname>/robots,session-or-oauth2,,endpoints/api/robot.py:222,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname; parse_args; query_param; query_param; query_param,api-service,A2,PT-ROUTE-0080,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_ROBOTS` -> `python`,BATCH-A2-ROUTES
ROUTE-0081,endpoints/api/robot.py,OrgRobot,DELETE,/api/v1/organization/<orgname>/robots/<robot_shortname>,session-or-oauth2,,endpoints/api/robot.py:320,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname,api-service,A2,PT-ROUTE-0081,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME` -> `python`,BATCH-A2-ROUTES
ROUTE-0082,endpoints/api/robot.py,OrgRobot,GET,/api/v1/organization/<orgname>/robots/<robot_shortname>,session-or-oauth2,,endpoints/api/robot.py:268,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname,api-service,A2,PT-ROUTE-0082,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME` -> `python`,BATCH-A2-ROUTES
ROUTE-0083,endpoints/api/robot.py,OrgRobot,PUT,/api/v1/organization/<orgname>/robots/<robot_shortname>,session-or-oauth2,,endpoints/api/robot.py:288,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname; max_json_size; validate_json_request,api-service,A2,PT-ROUTE-0083,flip `ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME` -> `python`,BATCH-A2-ROUTES
ROUTE-0084,endpoints/api/robot.py,OrgRobotFederation,DELETE,/api/v1/organization/<orgname>/robots/<robot_shortname>/federation,session-or-oauth2,,endpoints/api/robot.py:485,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope,api-service,A2,PT-ROUTE-0084,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME_FEDERATION` -> `python`,BATCH-A2-ROUTES
ROUTE-0085,endpoints/api/robot.py,OrgRobotFederation,GET,/api/v1/organization/<orgname>/robots/<robot_shortname>/federation,session-or-oauth2,,endpoints/api/robot.py:451,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope,api-service,A2,PT-ROUTE-0085,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME_FEDERATION` -> `python`,BATCH-A2-ROUTES
ROUTE-0086,endpoints/api/robot.py,OrgRobotFederation,POST,/api/v1/organization/<orgname>/robots/<robot_shortname>/federation,session-or-oauth2,,endpoints/api/robot.py:467,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; validate_json_request,api-service,A2,PT-ROUTE-0086,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME_FEDERATION` -> `python`,BATCH-A2-ROUTES
ROUTE-0087,endpoints/api/robot.py,OrgRobotPermissions,GET,/api/v1/organization/<orgname>/robots/<robot_shortname>/permissions,session-or-oauth2,,endpoints/api/robot.py:372,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_user_admin; nickname,api-service,A2,PT-ROUTE-0087,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME_PERMISSIONS` -> `python`,BATCH-A2-ROUTES
ROUTE-0088,endpoints/api/robot.py,RegenerateOrgRobot,POST,/api/v1/organization/<orgname>/robots/<robot_shortname>/regenerate,session-or-oauth2,,endpoints/api/robot.py:425,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname,api-service,A2,PT-ROUTE-0088,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME_REGENERATE` -> `python`,BATCH-A2-ROUTES
ROUTE-0089,endpoints/api/team.py,OrganizationTeam,DELETE,/api/v1/organization/<orgname>/team/<teamname>,session-or-oauth2,,endpoints/api/team.py:261,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname,api-service,A2,PT-ROUTE-0089,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME` -> `python`,BATCH-A2-ROUTES
ROUTE-0090,endpoints/api/team.py,OrganizationTeam,PUT,/api/v1/organization/<orgname>/team/<teamname>,session-or-oauth2,,endpoints/api/team.py:211,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname; validate_json_request,api-service,A2,PT-ROUTE-0090,flip `ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME` -> `python`,BATCH-A2-ROUTES
ROUTE-0091,endpoints/api/team.py,InviteTeamMember,DELETE,/api/v1/organization/<orgname>/team/<teamname>/invite/<email>,session-or-oauth2,show_if,endpoints/api/team.py:510,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; require_scope; resource; show_if,api-service,A2,PT-ROUTE-0091,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_INVITE_EMAIL` -> `python`,BATCH-A2-ROUTES
ROUTE-0092,endpoints/api/team.py,InviteTeamMember,PUT,/api/v1/organization/<orgname>/team/<teamname>/invite/<email>,session-or-oauth2,show_if,endpoints/api/team.py:510,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,disallow_all_for_synced_team; nickname; require_scope; resource; show_if,api-service,A2,PT-ROUTE-0092,flip `ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_INVITE_EMAIL` -> `python`,BATCH-A2-ROUTES
ROUTE-0093,endpoints/api/team.py,TeamMemberList,GET,/api/v1/organization/<orgname>/team/<teamname>/members,session-or-oauth2,,endpoints/api/team.py:357,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; parse_args; query_param; nickname,api-service,A2,PT-ROUTE-0093,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_MEMBERS` -> `python`,BATCH-A2-ROUTES
ROUTE-0094,endpoints/api/team.py,TeamMember,DELETE,/api/v1/organization/<orgname>/team/<teamname>/members/<membername>,session-or-oauth2,,endpoints/api/team.py:466,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname; disallow_nonrobots_for_synced_team,api-service,A2,PT-ROUTE-0094,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_MEMBERS_MEMBERNAME` -> `python`,BATCH-A2-ROUTES
ROUTE-0095,endpoints/api/team.py,TeamMember,PUT,/api/v1/organization/<orgname>/team/<teamname>/members/<membername>,session-or-oauth2,,endpoints/api/team.py:426,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname; disallow_nonrobots_for_synced_team,api-service,A2,PT-ROUTE-0095,flip `ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_MEMBERS_MEMBERNAME` -> `python`,BATCH-A2-ROUTES
ROUTE-0096,endpoints/api/team.py,TeamPermissions,GET,/api/v1/organization/<orgname>/team/<teamname>/permissions,session-or-oauth2,,endpoints/api/team.py:583,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,nickname,api-service,A2,PT-ROUTE-0096,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_PERMISSIONS` -> `python`,BATCH-A2-ROUTES
ROUTE-0097,endpoints/api/team.py,OrganizationTeamSyncing,DELETE,/api/v1/organization/<orgname>/team/<teamname>/syncing,session-or-oauth2,show_if,endpoints/api/team.py:288,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; path_param; require_fresh_login; require_scope; resource; show_if; verify_not_prod,api-service,A2,PT-ROUTE-0097,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_SYNCING` -> `python`,BATCH-A2-ROUTES
ROUTE-0098,endpoints/api/team.py,OrganizationTeamSyncing,POST,/api/v1/organization/<orgname>/team/<teamname>/syncing,session-or-oauth2,show_if,endpoints/api/team.py:288,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; path_param; require_fresh_login; require_scope; resource; show_if; verify_not_prod,api-service,A2,PT-ROUTE-0098,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME_SYNCING` -> `python`,BATCH-A2-ROUTES
ROUTE-0099,endpoints/api/organization.py,ProxyCacheConfigValidation,POST,/api/v1/organization/<orgname>/validateproxycache,session-or-oauth2,show_if,endpoints/api/organization.py:1070,verified-source-anchored,,Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,,api-service,A2,PT-ROUTE-0099,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_VALIDATEPROXYCACHE` -> `python`,BATCH-A2-ROUTES
ROUTE-0100,endpoints/api/billing.py,ListPlans,GET,/api/v1/plans/,session-or-oauth2,show_if,endpoints/api/billing.py:249,verified-source-anchored,,Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,,api-service,A2,PT-ROUTE-0100,flip `ROUTE_OWNER_API_V1_GET_API_V1_PLANS` -> `python`,BATCH-A2-ROUTES
ROUTE-0101,endpoints/api/user.py,Recovery,POST,/api/v1/recovery,session-or-oauth2,show_if,endpoints/api/user.py:1061,verified-source-anchored,,Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,,api-service,A2,PT-ROUTE-0101,flip `ROUTE_OWNER_API_V1_POST_API_V1_RECOVERY` -> `python`,BATCH-A2-ROUTES
ROUTE-0102,endpoints/api/capabilities.py,RegistryCapabilities,GET,/api/v1/registry/capabilities,session-or-oauth2,,endpoints/api/capabilities.py:46,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,nickname; define_json_response; anon_allowed,api-service,A2,PT-ROUTE-0102,flip `ROUTE_OWNER_API_V1_GET_API_V1_REGISTRY_CAPABILITIES` -> `python`,BATCH-A2-ROUTES
ROUTE-0103,endpoints/api/repository.py,RepositoryList,GET,/api/v1/repository,session-or-oauth2,,endpoints/api/repository.py:232,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname; parse_args; query_param; query_param; query_param; query_param; query_param; query_param; page_support,api-service,A2,PT-ROUTE-0103,flip `ROUTE_OWNER_API_V1_GET_API_V1_REPOSITORY` -> `python`,BATCH-A2-ROUTES
ROUTE-0104,endpoints/api/repository.py,RepositoryList,POST,/api/v1/repository,session-or-oauth2,,endpoints/api/repository.py:136,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname; validate_json_request,api-service,A2,PT-ROUTE-0104,flip `ROUTE_OWNER_API_V1_POST_API_V1_REPOSITORY` -> `python`,BATCH-A2-ROUTES
ROUTE-0105,endpoints/api/repository.py,Repository,DELETE,/api/v1/repository/<apirepopath:repository>,session-or-oauth2,,endpoints/api/repository.py:373,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_admin; nickname,api-service,A2,PT-ROUTE-0105,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY` -> `python`,BATCH-A2-ROUTES
ROUTE-0106,endpoints/api/repository.py,Repository,GET,/api/v1/repository/<apirepopath:repository>,session-or-oauth2,,endpoints/api/repository.py:307,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,parse_args; query_param; query_param; require_repo_read; nickname,api-service,A2,PT-ROUTE-0106,flip `ROUTE_OWNER_API_V1_GET_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY` -> `python`,BATCH-A2-ROUTES
ROUTE-0107,endpoints/api/repository.py,Repository,PUT,/api/v1/repository/<apirepopath:repository>,session-or-oauth2,,endpoints/api/repository.py:353,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_write; nickname; validate_json_request,api-service,A2,PT-ROUTE-0107,flip `ROUTE_OWNER_API_V1_PUT_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY` -> `python`,BATCH-A2-ROUTES
